file_name,d1p,d1v,d1p,d1v,d1p,d1v
bearing/train/section_00_source_train_normal_0527_pro_B_vel_8_loc_A.wav,pro,B,vel,8,loc,A
bearing/train/section_00_source_train_normal_0528_pro_B_vel_8_loc_A.wav,pro,B,vel,8,loc,A
bearing/train/section_00_source_train_normal_0529_pro_B_vel_8_loc_A.wav,pro,B,vel,8,loc,A
bearing/train/section_00_source_train_normal_0530_pro_B_vel_8_loc_A.wav,pro,B,vel,8,loc,A
bearing/train/section_00_source_train_normal_0531_pro_B_vel_8_loc_A.wav,pro,B,vel,8,loc,A
bearing/train/section_00_source_train_normal_0532_pro_B_vel_8_loc_A.wav,pro,B,vel,8,loc,A
bearing/train/section_00_source_train_normal_0533_pro_B_vel_8_loc_A.wav,pro,B,vel,8,loc,A
bearing/train/section_00_source_train_normal_0534_pro_B_vel_8_loc_A.wav,pro,B,vel,8,loc,A
bearing/train/section_00_source_train_normal_0535_pro_B_vel_8_loc_A.wav,pro,B,vel,8,loc,A
bearing/train/section_00_source_train_normal_0536_pro_B_vel_8_loc_A.wav,pro,B,vel,8,loc,A
bearing/train/section_00_source_train_normal_0537_pro_B_vel_8_loc_A.wav,pro,B,vel,8,loc,A
bearing/train/section_00_source_train_normal_0538_pro_B_vel_8_loc_A.wav,pro,B,vel,8,loc,A
bearing/train/section_00_source_train_normal_0539_pro_B_vel_8_loc_A.wav,pro,B,vel,8,loc,A
bearing/train/section_00_source_train_normal_0540_pro_B_vel_8_loc_A.wav,pro,B,vel,8,loc,A
bearing/train/section_00_source_train_normal_0541_pro_B_vel_8_loc_A.wav,pro,B,vel,8,loc,A
bearing/train/section_00_source_train_normal_0542_pro_B_vel_8_loc_A.wav,pro,B,vel,8,loc,A
bearing/train/section_00_source_train_normal_0543_pro_B_vel_8_loc_A.wav,pro,B,vel,8,loc,A
bearing/train/section_00_source_train_normal_0544_pro_B_vel_8_loc_A.wav,pro,B,vel,8,loc,A
bearing/train/section_00_source_train_normal_0545_pro_B_vel_8_loc_A.wav,pro,B,vel,8,loc,A
bearing/train/section_00_source_train_normal_0546_pro_B_vel_8_loc_A.wav,pro,B,vel,8,loc,A
bearing/train/section_00_source_train_normal_0547_pro_B_vel_8_loc_A.wav,pro,B,vel,8,loc,A
bearing/train/section_00_source_train_normal_0548_pro_B_vel_8_loc_A.wav,pro,B,vel,8,loc,A
bearing/train/section_00_source_train_normal_0549_pro_B_vel_8_loc_A.wav,pro,B,vel,8,loc,A
bearing/train/section_00_source_train_normal_0550_pro_B_vel_8_loc_A.wav,pro,B,vel,8,loc,A
bearing/train/section_00_source_train_normal_0551_pro_B_vel_8_loc_A.wav,pro,B,vel,8,loc,A
bearing/train/section_00_source_train_normal_0552_pro_B_vel_8_loc_A.wav,pro,B,vel,8,loc,A
bearing/train/section_00_source_train_normal_0553_pro_B_vel_8_loc_A.wav,pro,B,vel,8,loc,A
bearing/train/section_00_source_train_normal_0554_pro_B_vel_8_loc_A.wav,pro,B,vel,8,loc,A
bearing/train/section_00_source_train_normal_0555_pro_B_vel_8_loc_A.wav,pro,B,vel,8,loc,A
bearing/train/section_00_source_train_normal_0556_pro_B_vel_8_loc_A.wav,pro,B,vel,8,loc,A
bearing/train/section_00_source_train_normal_0557_pro_B_vel_8_loc_A.wav,pro,B,vel,8,loc,A
bearing/train/section_00_source_train_normal_0558_pro_B_vel_16_loc_A.wav,pro,B,vel,16,loc,A
bearing/train/section_00_source_train_normal_0559_pro_B_vel_16_loc_A.wav,pro,B,vel,16,loc,A
bearing/train/section_00_source_train_normal_0560_pro_B_vel_16_loc_A.wav,pro,B,vel,16,loc,A
bearing/train/section_00_source_train_normal_0561_pro_B_vel_16_loc_A.wav,pro,B,vel,16,loc,A
bearing/train/section_00_source_train_normal_0562_pro_B_vel_16_loc_A.wav,pro,B,vel,16,loc,A
bearing/train/section_00_source_train_normal_0563_pro_B_vel_16_loc_A.wav,pro,B,vel,16,loc,A
bearing/train/section_00_source_train_normal_0564_pro_B_vel_16_loc_A.wav,pro,B,vel,16,loc,A
bearing/train/section_00_source_train_normal_0565_pro_B_vel_16_loc_A.wav,pro,B,vel,16,loc,A
bearing/train/section_00_source_train_normal_0566_pro_B_vel_16_loc_A.wav,pro,B,vel,16,loc,A
bearing/train/section_00_source_train_normal_0567_pro_B_vel_16_loc_A.wav,pro,B,vel,16,loc,A
bearing/train/section_00_source_train_normal_0568_pro_B_vel_16_loc_A.wav,pro,B,vel,16,loc,A
bearing/train/section_00_source_train_normal_0569_pro_B_vel_16_loc_A.wav,pro,B,vel,16,loc,A
bearing/train/section_00_source_train_normal_0570_pro_B_vel_16_loc_A.wav,pro,B,vel,16,loc,A
bearing/train/section_00_source_train_normal_0571_pro_B_vel_16_loc_A.wav,pro,B,vel,16,loc,A
bearing/train/section_00_source_train_normal_0572_pro_B_vel_16_loc_A.wav,pro,B,vel,16,loc,A
bearing/train/section_00_source_train_normal_0573_pro_B_vel_16_loc_A.wav,pro,B,vel,16,loc,A
bearing/train/section_00_source_train_normal_0574_pro_B_vel_16_loc_A.wav,pro,B,vel,16,loc,A
bearing/train/section_00_source_train_normal_0575_pro_B_vel_16_loc_A.wav,pro,B,vel,16,loc,A
bearing/train/section_00_source_train_normal_0576_pro_B_vel_16_loc_A.wav,pro,B,vel,16,loc,A
bearing/train/section_00_source_train_normal_0577_pro_B_vel_16_loc_A.wav,pro,B,vel,16,loc,A
bearing/train/section_00_source_train_normal_0578_pro_B_vel_16_loc_A.wav,pro,B,vel,16,loc,A
bearing/train/section_00_source_train_normal_0579_pro_B_vel_16_loc_A.wav,pro,B,vel,16,loc,A
bearing/train/section_00_source_train_normal_0580_pro_B_vel_16_loc_A.wav,pro,B,vel,16,loc,A
bearing/train/section_00_source_train_normal_0581_pro_B_vel_16_loc_A.wav,pro,B,vel,16,loc,A
bearing/train/section_00_source_train_normal_0582_pro_B_vel_16_loc_A.wav,pro,B,vel,16,loc,A
bearing/train/section_00_source_train_normal_0583_pro_B_vel_16_loc_A.wav,pro,B,vel,16,loc,A
bearing/train/section_00_source_train_normal_0584_pro_B_vel_16_loc_A.wav,pro,B,vel,16,loc,A
bearing/train/section_00_source_train_normal_0585_pro_B_vel_16_loc_A.wav,pro,B,vel,16,loc,A
bearing/train/section_00_source_train_normal_0586_pro_B_vel_16_loc_A.wav,pro,B,vel,16,loc,A
bearing/train/section_00_source_train_normal_0587_pro_B_vel_16_loc_A.wav,pro,B,vel,16,loc,A
bearing/train/section_00_source_train_normal_0588_pro_B_vel_16_loc_A.wav,pro,B,vel,16,loc,A
bearing/train/section_00_source_train_normal_0589_pro_B_vel_16_loc_A.wav,pro,B,vel,16,loc,A
bearing/train/section_00_source_train_normal_0590_pro_B_vel_16_loc_A.wav,pro,B,vel,16,loc,A
bearing/train/section_00_source_train_normal_0591_pro_B_vel_16_loc_A.wav,pro,B,vel,16,loc,A
bearing/train/section_00_source_train_normal_0592_pro_B_vel_16_loc_A.wav,pro,B,vel,16,loc,A
bearing/train/section_00_source_train_normal_0593_pro_B_vel_16_loc_A.wav,pro,B,vel,16,loc,A
bearing/train/section_00_source_train_normal_0594_pro_B_vel_16_loc_A.wav,pro,B,vel,16,loc,A
bearing/train/section_00_source_train_normal_0595_pro_B_vel_16_loc_A.wav,pro,B,vel,16,loc,A
bearing/train/section_00_source_train_normal_0596_pro_B_vel_16_loc_A.wav,pro,B,vel,16,loc,A
bearing/train/section_00_source_train_normal_0597_pro_B_vel_16_loc_A.wav,pro,B,vel,16,loc,A
bearing/train/section_00_source_train_normal_0598_pro_B_vel_16_loc_A.wav,pro,B,vel,16,loc,A
bearing/train/section_00_source_train_normal_0599_pro_B_vel_16_loc_A.wav,pro,B,vel,16,loc,A
bearing/train/section_00_source_train_normal_0600_pro_B_vel_16_loc_A.wav,pro,B,vel,16,loc,A
bearing/train/section_00_source_train_normal_0601_pro_B_vel_16_loc_A.wav,pro,B,vel,16,loc,A
bearing/train/section_00_source_train_normal_0602_pro_B_vel_16_loc_A.wav,pro,B,vel,16,loc,A
bearing/train/section_00_source_train_normal_0603_pro_B_vel_16_loc_A.wav,pro,B,vel,16,loc,A
bearing/train/section_00_source_train_normal_0604_pro_B_vel_16_loc_A.wav,pro,B,vel,16,loc,A
bearing/train/section_00_source_train_normal_0605_pro_B_vel_16_loc_A.wav,pro,B,vel,16,loc,A
bearing/train/section_00_source_train_normal_0606_pro_B_vel_16_loc_A.wav,pro,B,vel,16,loc,A
bearing/train/section_00_source_train_normal_0607_pro_B_vel_16_loc_A.wav,pro,B,vel,16,loc,A
bearing/train/section_00_source_train_normal_0608_pro_B_vel_16_loc_A.wav,pro,B,vel,16,loc,A
bearing/train/section_00_source_train_normal_0609_pro_B_vel_16_loc_A.wav,pro,B,vel,16,loc,A
bearing/train/section_00_source_train_normal_0610_pro_B_vel_16_loc_A.wav,pro,B,vel,16,loc,A
bearing/train/section_00_source_train_normal_0611_pro_B_vel_16_loc_A.wav,pro,B,vel,16,loc,A
bearing/train/section_00_source_train_normal_0612_pro_B_vel_16_loc_A.wav,pro,B,vel,16,loc,A
bearing/train/section_00_source_train_normal_0613_pro_B_vel_16_loc_A.wav,pro,B,vel,16,loc,A
bearing/train/section_00_source_train_normal_0614_pro_B_vel_16_loc_A.wav,pro,B,vel,16,loc,A
bearing/train/section_00_source_train_normal_0615_pro_B_vel_16_loc_A.wav,pro,B,vel,16,loc,A
bearing/train/section_00_source_train_normal_0616_pro_B_vel_16_loc_A.wav,pro,B,vel,16,loc,A
bearing/train/section_00_source_train_normal_0617_pro_B_vel_16_loc_A.wav,pro,B,vel,16,loc,A
bearing/train/section_00_source_train_normal_0618_pro_B_vel_16_loc_A.wav,pro,B,vel,16,loc,A
bearing/train/section_00_source_train_normal_0619_pro_B_vel_16_loc_A.wav,pro,B,vel,16,loc,A
bearing/train/section_00_source_train_normal_0620_pro_B_vel_8_loc_B.wav,pro,B,vel,8,loc,B
bearing/train/section_00_source_train_normal_0621_pro_B_vel_8_loc_B.wav,pro,B,vel,8,loc,B
bearing/train/section_00_source_train_normal_0622_pro_B_vel_8_loc_B.wav,pro,B,vel,8,loc,B
bearing/train/section_00_source_train_normal_0623_pro_B_vel_8_loc_B.wav,pro,B,vel,8,loc,B
bearing/train/section_00_source_train_normal_0624_pro_B_vel_8_loc_B.wav,pro,B,vel,8,loc,B
bearing/train/section_00_source_train_normal_0625_pro_B_vel_8_loc_B.wav,pro,B,vel,8,loc,B
bearing/train/section_00_source_train_normal_0626_pro_B_vel_8_loc_B.wav,pro,B,vel,8,loc,B
bearing/train/section_00_source_train_normal_0627_pro_B_vel_8_loc_B.wav,pro,B,vel,8,loc,B
bearing/train/section_00_source_train_normal_0628_pro_B_vel_8_loc_B.wav,pro,B,vel,8,loc,B
bearing/train/section_00_source_train_normal_0629_pro_B_vel_8_loc_B.wav,pro,B,vel,8,loc,B
bearing/train/section_00_source_train_normal_0630_pro_B_vel_8_loc_B.wav,pro,B,vel,8,loc,B
bearing/train/section_00_source_train_normal_0631_pro_B_vel_8_loc_B.wav,pro,B,vel,8,loc,B
bearing/train/section_00_source_train_normal_0632_pro_B_vel_8_loc_B.wav,pro,B,vel,8,loc,B
bearing/train/section_00_source_train_normal_0633_pro_B_vel_8_loc_B.wav,pro,B,vel,8,loc,B
bearing/train/section_00_source_train_normal_0634_pro_B_vel_8_loc_B.wav,pro,B,vel,8,loc,B
bearing/train/section_00_source_train_normal_0635_pro_B_vel_8_loc_B.wav,pro,B,vel,8,loc,B
bearing/train/section_00_source_train_normal_0636_pro_B_vel_8_loc_B.wav,pro,B,vel,8,loc,B
bearing/train/section_00_source_train_normal_0637_pro_B_vel_8_loc_B.wav,pro,B,vel,8,loc,B
bearing/train/section_00_source_train_normal_0638_pro_B_vel_8_loc_B.wav,pro,B,vel,8,loc,B
bearing/train/section_00_source_train_normal_0639_pro_B_vel_8_loc_B.wav,pro,B,vel,8,loc,B
bearing/train/section_00_source_train_normal_0640_pro_B_vel_8_loc_B.wav,pro,B,vel,8,loc,B
bearing/train/section_00_source_train_normal_0641_pro_B_vel_8_loc_B.wav,pro,B,vel,8,loc,B
bearing/train/section_00_source_train_normal_0642_pro_B_vel_8_loc_B.wav,pro,B,vel,8,loc,B
bearing/train/section_00_source_train_normal_0643_pro_B_vel_8_loc_B.wav,pro,B,vel,8,loc,B
bearing/train/section_00_source_train_normal_0644_pro_B_vel_8_loc_B.wav,pro,B,vel,8,loc,B
bearing/train/section_00_source_train_normal_0645_pro_B_vel_8_loc_B.wav,pro,B,vel,8,loc,B
bearing/train/section_00_source_train_normal_0646_pro_B_vel_8_loc_B.wav,pro,B,vel,8,loc,B
bearing/train/section_00_source_train_normal_0647_pro_B_vel_8_loc_B.wav,pro,B,vel,8,loc,B
bearing/train/section_00_source_train_normal_0648_pro_B_vel_8_loc_B.wav,pro,B,vel,8,loc,B
bearing/train/section_00_source_train_normal_0649_pro_B_vel_8_loc_B.wav,pro,B,vel,8,loc,B
bearing/train/section_00_source_train_normal_0650_pro_B_vel_8_loc_B.wav,pro,B,vel,8,loc,B
bearing/train/section_00_source_train_normal_0651_pro_B_vel_8_loc_B.wav,pro,B,vel,8,loc,B
bearing/train/section_00_source_train_normal_0652_pro_B_vel_8_loc_B.wav,pro,B,vel,8,loc,B
bearing/train/section_00_source_train_normal_0653_pro_B_vel_8_loc_B.wav,pro,B,vel,8,loc,B
bearing/train/section_00_source_train_normal_0654_pro_B_vel_8_loc_B.wav,pro,B,vel,8,loc,B
bearing/train/section_00_source_train_normal_0655_pro_B_vel_8_loc_B.wav,pro,B,vel,8,loc,B
bearing/train/section_00_source_train_normal_0656_pro_B_vel_8_loc_B.wav,pro,B,vel,8,loc,B
bearing/train/section_00_source_train_normal_0657_pro_B_vel_8_loc_B.wav,pro,B,vel,8,loc,B
bearing/train/section_00_source_train_normal_0658_pro_B_vel_8_loc_B.wav,pro,B,vel,8,loc,B
bearing/train/section_00_source_train_normal_0659_pro_B_vel_8_loc_B.wav,pro,B,vel,8,loc,B
bearing/train/section_00_source_train_normal_0660_pro_B_vel_8_loc_B.wav,pro,B,vel,8,loc,B
bearing/train/section_00_source_train_normal_0661_pro_B_vel_8_loc_B.wav,pro,B,vel,8,loc,B
bearing/train/section_00_source_train_normal_0662_pro_B_vel_8_loc_B.wav,pro,B,vel,8,loc,B
bearing/train/section_00_source_train_normal_0663_pro_B_vel_8_loc_B.wav,pro,B,vel,8,loc,B
bearing/train/section_00_source_train_normal_0664_pro_B_vel_8_loc_B.wav,pro,B,vel,8,loc,B
bearing/train/section_00_source_train_normal_0665_pro_B_vel_8_loc_B.wav,pro,B,vel,8,loc,B
bearing/train/section_00_source_train_normal_0666_pro_B_vel_8_loc_B.wav,pro,B,vel,8,loc,B
bearing/train/section_00_source_train_normal_0667_pro_B_vel_8_loc_B.wav,pro,B,vel,8,loc,B
bearing/train/section_00_source_train_normal_0668_pro_B_vel_8_loc_B.wav,pro,B,vel,8,loc,B
bearing/train/section_00_source_train_normal_0669_pro_B_vel_8_loc_B.wav,pro,B,vel,8,loc,B
bearing/train/section_00_source_train_normal_0670_pro_B_vel_8_loc_B.wav,pro,B,vel,8,loc,B
bearing/train/section_00_source_train_normal_0671_pro_B_vel_8_loc_B.wav,pro,B,vel,8,loc,B
bearing/train/section_00_source_train_normal_0672_pro_B_vel_8_loc_B.wav,pro,B,vel,8,loc,B
bearing/train/section_00_source_train_normal_0673_pro_B_vel_8_loc_B.wav,pro,B,vel,8,loc,B
bearing/train/section_00_source_train_normal_0674_pro_B_vel_8_loc_B.wav,pro,B,vel,8,loc,B
bearing/train/section_00_source_train_normal_0675_pro_B_vel_8_loc_B.wav,pro,B,vel,8,loc,B
bearing/train/section_00_source_train_normal_0676_pro_B_vel_8_loc_B.wav,pro,B,vel,8,loc,B
bearing/train/section_00_source_train_normal_0677_pro_B_vel_8_loc_B.wav,pro,B,vel,8,loc,B
bearing/train/section_00_source_train_normal_0678_pro_B_vel_8_loc_B.wav,pro,B,vel,8,loc,B
bearing/train/section_00_source_train_normal_0679_pro_B_vel_8_loc_B.wav,pro,B,vel,8,loc,B
bearing/train/section_00_source_train_normal_0680_pro_B_vel_8_loc_B.wav,pro,B,vel,8,loc,B
bearing/train/section_00_source_train_normal_0681_pro_B_vel_8_loc_B.wav,pro,B,vel,8,loc,B
bearing/train/section_00_source_train_normal_0682_pro_B_vel_16_loc_B.wav,pro,B,vel,16,loc,B
bearing/train/section_00_source_train_normal_0683_pro_B_vel_16_loc_B.wav,pro,B,vel,16,loc,B
bearing/train/section_00_source_train_normal_0684_pro_B_vel_16_loc_B.wav,pro,B,vel,16,loc,B
bearing/train/section_00_source_train_normal_0685_pro_B_vel_16_loc_B.wav,pro,B,vel,16,loc,B
bearing/train/section_00_source_train_normal_0686_pro_B_vel_16_loc_B.wav,pro,B,vel,16,loc,B
bearing/train/section_00_source_train_normal_0687_pro_B_vel_16_loc_B.wav,pro,B,vel,16,loc,B
bearing/train/section_00_source_train_normal_0688_pro_B_vel_16_loc_B.wav,pro,B,vel,16,loc,B
bearing/train/section_00_source_train_normal_0689_pro_B_vel_16_loc_B.wav,pro,B,vel,16,loc,B
bearing/train/section_00_source_train_normal_0690_pro_B_vel_16_loc_B.wav,pro,B,vel,16,loc,B
bearing/train/section_00_source_train_normal_0691_pro_B_vel_16_loc_B.wav,pro,B,vel,16,loc,B
bearing/train/section_00_source_train_normal_0692_pro_B_vel_16_loc_B.wav,pro,B,vel,16,loc,B
bearing/train/section_00_source_train_normal_0693_pro_B_vel_16_loc_B.wav,pro,B,vel,16,loc,B
bearing/train/section_00_source_train_normal_0694_pro_B_vel_16_loc_B.wav,pro,B,vel,16,loc,B
bearing/train/section_00_source_train_normal_0695_pro_B_vel_16_loc_B.wav,pro,B,vel,16,loc,B
bearing/train/section_00_source_train_normal_0696_pro_B_vel_16_loc_B.wav,pro,B,vel,16,loc,B
bearing/train/section_00_source_train_normal_0697_pro_B_vel_16_loc_B.wav,pro,B,vel,16,loc,B
bearing/train/section_00_source_train_normal_0698_pro_B_vel_16_loc_B.wav,pro,B,vel,16,loc,B
bearing/train/section_00_source_train_normal_0699_pro_B_vel_16_loc_B.wav,pro,B,vel,16,loc,B
bearing/train/section_00_source_train_normal_0700_pro_B_vel_16_loc_B.wav,pro,B,vel,16,loc,B
bearing/train/section_00_source_train_normal_0701_pro_B_vel_16_loc_B.wav,pro,B,vel,16,loc,B
bearing/train/section_00_source_train_normal_0702_pro_B_vel_16_loc_B.wav,pro,B,vel,16,loc,B
bearing/train/section_00_source_train_normal_0703_pro_B_vel_16_loc_B.wav,pro,B,vel,16,loc,B
bearing/train/section_00_source_train_normal_0704_pro_B_vel_16_loc_B.wav,pro,B,vel,16,loc,B
bearing/train/section_00_source_train_normal_0705_pro_B_vel_16_loc_B.wav,pro,B,vel,16,loc,B
bearing/train/section_00_source_train_normal_0706_pro_B_vel_16_loc_B.wav,pro,B,vel,16,loc,B
bearing/train/section_00_source_train_normal_0707_pro_B_vel_16_loc_B.wav,pro,B,vel,16,loc,B
bearing/train/section_00_source_train_normal_0708_pro_B_vel_16_loc_B.wav,pro,B,vel,16,loc,B
bearing/train/section_00_source_train_normal_0709_pro_B_vel_16_loc_B.wav,pro,B,vel,16,loc,B
bearing/train/section_00_source_train_normal_0710_pro_B_vel_16_loc_B.wav,pro,B,vel,16,loc,B
bearing/train/section_00_source_train_normal_0711_pro_B_vel_16_loc_B.wav,pro,B,vel,16,loc,B
bearing/train/section_00_source_train_normal_0712_pro_B_vel_16_loc_B.wav,pro,B,vel,16,loc,B
bearing/train/section_00_source_train_normal_0713_pro_B_vel_16_loc_B.wav,pro,B,vel,16,loc,B
bearing/train/section_00_source_train_normal_0714_pro_B_vel_16_loc_B.wav,pro,B,vel,16,loc,B
bearing/train/section_00_source_train_normal_0715_pro_B_vel_16_loc_B.wav,pro,B,vel,16,loc,B
bearing/train/section_00_source_train_normal_0716_pro_B_vel_16_loc_B.wav,pro,B,vel,16,loc,B
bearing/train/section_00_source_train_normal_0717_pro_B_vel_16_loc_B.wav,pro,B,vel,16,loc,B
bearing/train/section_00_source_train_normal_0718_pro_B_vel_16_loc_B.wav,pro,B,vel,16,loc,B
bearing/train/section_00_source_train_normal_0719_pro_B_vel_16_loc_B.wav,pro,B,vel,16,loc,B
bearing/train/section_00_source_train_normal_0720_pro_B_vel_16_loc_B.wav,pro,B,vel,16,loc,B
bearing/train/section_00_source_train_normal_0721_pro_B_vel_16_loc_B.wav,pro,B,vel,16,loc,B
bearing/train/section_00_source_train_normal_0722_pro_B_vel_16_loc_B.wav,pro,B,vel,16,loc,B
bearing/train/section_00_source_train_normal_0723_pro_B_vel_16_loc_B.wav,pro,B,vel,16,loc,B
bearing/train/section_00_source_train_normal_0724_pro_B_vel_16_loc_B.wav,pro,B,vel,16,loc,B
bearing/train/section_00_source_train_normal_0725_pro_B_vel_16_loc_B.wav,pro,B,vel,16,loc,B
bearing/train/section_00_source_train_normal_0726_pro_B_vel_16_loc_B.wav,pro,B,vel,16,loc,B
bearing/train/section_00_source_train_normal_0727_pro_B_vel_16_loc_B.wav,pro,B,vel,16,loc,B
bearing/train/section_00_source_train_normal_0728_pro_B_vel_16_loc_B.wav,pro,B,vel,16,loc,B
bearing/train/section_00_source_train_normal_0729_pro_B_vel_16_loc_B.wav,pro,B,vel,16,loc,B
bearing/train/section_00_source_train_normal_0730_pro_B_vel_16_loc_B.wav,pro,B,vel,16,loc,B
bearing/train/section_00_source_train_normal_0731_pro_B_vel_16_loc_B.wav,pro,B,vel,16,loc,B
bearing/train/section_00_source_train_normal_0732_pro_B_vel_16_loc_B.wav,pro,B,vel,16,loc,B
bearing/train/section_00_source_train_normal_0733_pro_B_vel_16_loc_B.wav,pro,B,vel,16,loc,B
bearing/train/section_00_source_train_normal_0734_pro_B_vel_16_loc_B.wav,pro,B,vel,16,loc,B
bearing/train/section_00_source_train_normal_0735_pro_B_vel_16_loc_B.wav,pro,B,vel,16,loc,B
bearing/train/section_00_source_train_normal_0736_pro_B_vel_16_loc_B.wav,pro,B,vel,16,loc,B
bearing/train/section_00_source_train_normal_0737_pro_B_vel_16_loc_B.wav,pro,B,vel,16,loc,B
bearing/train/section_00_source_train_normal_0738_pro_B_vel_16_loc_B.wav,pro,B,vel,16,loc,B
bearing/train/section_00_source_train_normal_0739_pro_B_vel_16_loc_B.wav,pro,B,vel,16,loc,B
bearing/train/section_00_source_train_normal_0740_pro_B_vel_16_loc_B.wav,pro,B,vel,16,loc,B
bearing/train/section_00_source_train_normal_0741_pro_B_vel_16_loc_B.wav,pro,B,vel,16,loc,B
bearing/train/section_00_source_train_normal_0742_pro_B_vel_16_loc_B.wav,pro,B,vel,16,loc,B
bearing/train/section_00_source_train_normal_0743_pro_B_vel_16_loc_B.wav,pro,B,vel,16,loc,B
bearing/train/section_00_source_train_normal_0744_pro_B_vel_8_loc_C.wav,pro,B,vel,8,loc,C
bearing/train/section_00_source_train_normal_0745_pro_B_vel_8_loc_C.wav,pro,B,vel,8,loc,C
bearing/train/section_00_source_train_normal_0746_pro_B_vel_8_loc_C.wav,pro,B,vel,8,loc,C
bearing/train/section_00_source_train_normal_0747_pro_B_vel_8_loc_C.wav,pro,B,vel,8,loc,C
bearing/train/section_00_source_train_normal_0748_pro_B_vel_8_loc_C.wav,pro,B,vel,8,loc,C
bearing/train/section_00_source_train_normal_0749_pro_B_vel_8_loc_C.wav,pro,B,vel,8,loc,C
bearing/train/section_00_source_train_normal_0750_pro_B_vel_8_loc_C.wav,pro,B,vel,8,loc,C
bearing/train/section_00_source_train_normal_0751_pro_B_vel_8_loc_C.wav,pro,B,vel,8,loc,C
bearing/train/section_00_source_train_normal_0752_pro_B_vel_8_loc_C.wav,pro,B,vel,8,loc,C
bearing/train/section_00_source_train_normal_0753_pro_B_vel_8_loc_C.wav,pro,B,vel,8,loc,C
bearing/train/section_00_source_train_normal_0754_pro_B_vel_8_loc_C.wav,pro,B,vel,8,loc,C
bearing/train/section_00_source_train_normal_0755_pro_B_vel_8_loc_C.wav,pro,B,vel,8,loc,C
bearing/train/section_00_source_train_normal_0756_pro_B_vel_8_loc_C.wav,pro,B,vel,8,loc,C
bearing/train/section_00_source_train_normal_0757_pro_B_vel_8_loc_C.wav,pro,B,vel,8,loc,C
bearing/train/section_00_source_train_normal_0758_pro_B_vel_8_loc_C.wav,pro,B,vel,8,loc,C
bearing/train/section_00_source_train_normal_0759_pro_B_vel_8_loc_C.wav,pro,B,vel,8,loc,C
bearing/train/section_00_source_train_normal_0760_pro_B_vel_8_loc_C.wav,pro,B,vel,8,loc,C
bearing/train/section_00_source_train_normal_0761_pro_B_vel_8_loc_C.wav,pro,B,vel,8,loc,C
bearing/train/section_00_source_train_normal_0762_pro_B_vel_8_loc_C.wav,pro,B,vel,8,loc,C
bearing/train/section_00_source_train_normal_0763_pro_B_vel_8_loc_C.wav,pro,B,vel,8,loc,C
bearing/train/section_00_source_train_normal_0764_pro_B_vel_8_loc_C.wav,pro,B,vel,8,loc,C
bearing/train/section_00_source_train_normal_0765_pro_B_vel_8_loc_C.wav,pro,B,vel,8,loc,C
bearing/train/section_00_source_train_normal_0766_pro_B_vel_8_loc_C.wav,pro,B,vel,8,loc,C
bearing/train/section_00_source_train_normal_0767_pro_B_vel_8_loc_C.wav,pro,B,vel,8,loc,C
bearing/train/section_00_source_train_normal_0768_pro_B_vel_8_loc_C.wav,pro,B,vel,8,loc,C
bearing/train/section_00_source_train_normal_0769_pro_B_vel_8_loc_C.wav,pro,B,vel,8,loc,C
bearing/train/section_00_source_train_normal_0770_pro_B_vel_8_loc_C.wav,pro,B,vel,8,loc,C
bearing/train/section_00_source_train_normal_0771_pro_B_vel_8_loc_C.wav,pro,B,vel,8,loc,C
bearing/train/section_00_source_train_normal_0772_pro_B_vel_8_loc_C.wav,pro,B,vel,8,loc,C
bearing/train/section_00_source_train_normal_0773_pro_B_vel_8_loc_C.wav,pro,B,vel,8,loc,C
bearing/train/section_00_source_train_normal_0774_pro_B_vel_8_loc_C.wav,pro,B,vel,8,loc,C
bearing/train/section_00_source_train_normal_0775_pro_B_vel_8_loc_C.wav,pro,B,vel,8,loc,C
bearing/train/section_00_source_train_normal_0776_pro_B_vel_8_loc_C.wav,pro,B,vel,8,loc,C
bearing/train/section_00_source_train_normal_0777_pro_B_vel_8_loc_C.wav,pro,B,vel,8,loc,C
bearing/train/section_00_source_train_normal_0778_pro_B_vel_8_loc_C.wav,pro,B,vel,8,loc,C
bearing/train/section_00_source_train_normal_0779_pro_B_vel_8_loc_C.wav,pro,B,vel,8,loc,C
bearing/train/section_00_source_train_normal_0780_pro_B_vel_8_loc_C.wav,pro,B,vel,8,loc,C
bearing/train/section_00_source_train_normal_0781_pro_B_vel_8_loc_C.wav,pro,B,vel,8,loc,C
bearing/train/section_00_source_train_normal_0782_pro_B_vel_8_loc_C.wav,pro,B,vel,8,loc,C
bearing/train/section_00_source_train_normal_0783_pro_B_vel_8_loc_C.wav,pro,B,vel,8,loc,C
bearing/train/section_00_source_train_normal_0784_pro_B_vel_8_loc_C.wav,pro,B,vel,8,loc,C
bearing/train/section_00_source_train_normal_0785_pro_B_vel_8_loc_C.wav,pro,B,vel,8,loc,C
bearing/train/section_00_source_train_normal_0786_pro_B_vel_8_loc_C.wav,pro,B,vel,8,loc,C
bearing/train/section_00_source_train_normal_0787_pro_B_vel_8_loc_C.wav,pro,B,vel,8,loc,C
bearing/train/section_00_source_train_normal_0788_pro_B_vel_8_loc_C.wav,pro,B,vel,8,loc,C
bearing/train/section_00_source_train_normal_0789_pro_B_vel_8_loc_C.wav,pro,B,vel,8,loc,C
